Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Other Interleukin Signaling R-HSA-449836,7.163596673187431e-05,0.04692155820937767,0,0,18.723320158102766,178.69374393003866,IL32;CSF1R;CD4;STXBP2;VAMP2
Reactome_2022,Generation Of Second Messenger Molecules R-HSA-202433,0.00020665040573344793,0.0676780078777042,0,0,13.36815358554489,113.42185918664175,ZAP70;CD4;PKN1;CD3E;CD101
MSigDB_Hallmark_2020,Mitotic Spindle,0.0036908121813080735,0.15025156417720553,0,0,3.2599629286376275,18.262014827922627,YWHAE;CLIP2;MAP1S;MID1IP1;ARFIP2;FLNA;MYO9B;RHOF;SPTAN1
MSigDB_Hallmark_2020,Allograft Rejection,0.007952117006634701,0.15025156417720553,0,0,2.4120394395433316,11.660563497899062,MAP4K1;CD74;ZAP70;HLA-DMA;CCND3;CD4;SPI1;CD7;FLNA;APBB1;CD3E;IL2RG
MSigDB_Hallmark_2020,Unfolded Protein Response,0.01073225458408611,0.15025156417720553,0,0,3.618279569892473,16.407094588437563,EXOSC10;BANF1;EEF2;SDAD1;ARFGAP1;RRP9
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,0.016224562312997765,0.1703579042864765,0,0,2.677714285714286,11.035473748833644,IL32;TPM2;COL6A2;FLNA;PCOLCE;ITGA5;ENO2;RHOB
Reactome_2022,Membrane Trafficking R-HSA-199991,0.0008605328030421683,0.1878829953308734,0,0,2.4065126050420167,16.985066871324058,YWHAE;RAB5C;DCTN1;VPS37B;ARFGAP1;GAK;CD4;AP1G2;FCHO1;VPS51;HGS;TRAPPC12;ARFIP2;STX5;PIP5K1C;TBC1D17;SBF1;SPTAN1;VAMP2;TBC1D10B
Reactome_2022,Toxicity Of Botulinum Toxin Type F (botF) R-HSA-5250981,0.0026527260405426203,0.2094002836524632,0,0,inf,inf,SV2A;VAMP2
Reactome_2022,Toxicity Of Botulinum Toxin Type D (botD) R-HSA-5250955,0.0026527260405426203,0.2094002836524632,0,0,inf,inf,SV2A;VAMP2
Reactome_2022,trans-Golgi Network Vesicle Budding R-HSA-199992,0.002877255805911708,0.2094002836524632,0,0,6.227931488801054,36.43911822087843,GAK;RAB5C;AP1G2;HGS;VAMP2
Reactome_2022,Maturation Of Spike Protein R-HSA-9683686,0.0026527260405426203,0.2094002836524632,0,0,inf,inf,PRKCSH;MOGS
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,0.0015821171091552637,0.2094002836524632,0,0,2.2738799661876583,14.664232315564778,YWHAE;RAB5C;DCTN1;VPS37B;ARFGAP1;GAK;CD4;AP1G2;FCHO1;VPS51;HGS;TRAPPC12;ARFIP2;STX5;PIP5K1C;TBC1D17;SBF1;SPTAN1;VAMP2;TBC1D10B
Reactome_2022,Phospholipid Metabolism R-HSA-1483257,0.0022924466520152496,0.2094002836524632,0,0,3.5346385542168677,21.48401251704626,PLA2G15;PITPNM1;PRKCSH;CPNE3;PIP5K1C;PNPLA6;SBF1;PLD3;PNPLA2
Reactome_2022,Clathrin-mediated Endocytosis R-HSA-8856828,0.0036604353730718686,0.21242445636767876,0,0,3.580952380952381,20.08976302170295,GAK;CD4;RAB5C;FCHO1;HGS;PIP5K1C;ARFGAP1;VAMP2
Reactome_2022,Glycerophospholipid Biosynthesis R-HSA-1483206,0.005188994354019634,0.21242445636767876,0,0,4.318681318681318,22.72151251757203,PLA2G15;PITPNM1;PRKCSH;CPNE3;PLD3;PNPLA2
Reactome_2022,Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430,0.004070730146302527,0.21242445636767876,0,0,13.935294117647059,76.69892374427197,ZAP70;CD4;CD3E
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",0.004345689166014936,0.21242445636767876,0,0,2.7712280701754386,15.071520399471003,LGALS3BP;DGKA;STXBP2;FLNA;CTSW;GTPBP2;PFN1;TLN1;DGKZ;RHOB;GNAI2
Reactome_2022,RHO GTPase Cycle R-HSA-9012999,0.005088402669314042,0.21242445636767876,0,0,2.4631020408163264,13.007127865333818,IL32;PRKCSH;MYO9B;RHOF;DEF6;RHOB;ZAP70;FMNL1;HGS;STX5;PKN1;ESYT1;SPTAN1
Reactome_2022,Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090,0.004596585213411224,0.21242445636767876,0,0,7.451968503937008,40.109785248209825,COL6A2;PCOLCE;COL9A2;PLEC
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,0.004346487965318908,0.21242445636767876,0,0,2.2049566714652666,11.99140797167023,IL32;CENPT;YWHAE;PRKCSH;MYO9B;RHOF;DEF6;RHOB;ZAP70;FMNL1;HGS;FLNA;STX5;PKN1;ESYT1;PFN1;SPTAN1
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",0.005553076117534555,0.21395675629324315,0,0,2.144678629331428,11.138180962391983,IL32;CENPT;YWHAE;PRKCSH;MYO9B;RHOF;DEF6;RHOB;ZAP70;FMNL1;HGS;FLNA;STX5;PKN1;ESYT1;PFN1;SPTAN1
Reactome_2022,Insertion Of Tail-Anchored Proteins Into Endoplasmic Reticulum Membrane R-HSA-9609523,0.006266428069028464,0.2280283547340913,0,0,11.145882352941177,56.538031849294406,HMOX1;STX5;VAMP2
Reactome_2022,Neurotoxicity Of Clostridium Toxins R-HSA-168799,0.007686468162703961,0.22933872027819893,0,0,37.0390625,180.31704120064094,SV2A;VAMP2
Reactome_2022,Platelet Degranulation R-HSA-114608,0.0075533706807312485,0.22933872027819893,0,0,3.4522960788425245,16.867094811423545,LGALS3BP;STXBP2;FLNA;CTSW;GTPBP2;PFN1;TLN1
Reactome_2022,Synthesis Of PG R-HSA-1483148,0.007686468162703961,0.22933872027819893,0,0,37.0390625,180.31704120064094,PRKCSH;PLD3
Reactome_2022,Smooth Muscle Contraction R-HSA-445355,0.007702979917741033,0.22933872027819893,0,0,6.207349081364829,30.205879458396197,TPM2;ANXA6;PKN1;TLN1
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,0.008527422444357976,0.24284616091541192,0,0,3.3630605782000202,16.023194972618032,LGALS3BP;STXBP2;FLNA;CTSW;GTPBP2;PFN1;TLN1
Reactome_2022,Translation Of Structural Proteins R-HSA-9683701,0.00904448255764195,0.24683900313564489,0,0,9.286274509803922,43.69749676302237,PARP4;PRKCSH;MOGS
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),0.00032708942603929794,0.2601996384142615,0,0,6.584462151394423,52.842132333892515,CSF1R;ZAP70;DOK2;LTK;CD4;CD7;CD3E
GO_Biological_Process_2023,Diacylglycerol Metabolic Process (GO:0046339),0.00021429711145050511,0.2601996384142615,0,0,24.876640419947506,210.1615184816229,PLA2G15;DGKA;DGKZ;PNPLA2
Reactome_2022,Lysosome Vesicle Biogenesis R-HSA-432720,0.012433781236184606,0.3132356426808045,0,0,7.957983193277311,34.91436379642762,AP1G2;HGS;VAMP2
Reactome_2022,Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,0.012433781236184606,0.3132356426808045,0,0,7.957983193277311,34.91436379642762,YWHAE;CAPNS1;CDC25B
Reactome_2022,RHOU GTPase Cycle R-HSA-9013420,0.016453907425667495,0.37163135737283476,0,0,6.961764705882353,28.59330637006047,HGS;PKN1;SPTAN1
Reactome_2022,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,0.016453907425667495,0.37163135737283476,0,0,6.961764705882353,28.59330637006047,YWHAE;CAPNS1;CDC25B
Reactome_2022,Rab Regulation Of Trafficking R-HSA-9007101,0.015580136889395241,0.37163135737283476,0,0,3.2969187675070026,13.720979547391883,YWHAE;RAB5C;TRAPPC12;SBF1;TBC1D17;TBC1D10B
Reactome_2022,Collagen Chain Trimerization R-HSA-8948216,0.023912596190471078,0.3729226310656799,0,0,12.341145833333334,46.073815829598516,COL6A2;COL9A2
Reactome_2022,Pyrimidine Salvage R-HSA-73614,0.023912596190471078,0.3729226310656799,0,0,12.341145833333334,46.073815829598516,UPP1;UCKL1
Reactome_2022,Collagen Formation R-HSA-1474290,0.017436213766417474,0.3729226310656799,0,0,4.6515748031496065,18.83518453082329,COL6A2;PCOLCE;COL9A2;PLEC
Reactome_2022,Costimulation By CD28 Family R-HSA-388841,0.020687136948377743,0.3729226310656799,0,0,4.3770264011116256,16.975172768315275,CD4;PKN1;CD3E;MAP3K14
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,0.02111625805372388,0.3729226310656799,0,0,6.186928104575164,23.867386862242792,CSF1R;VENTX;ANAPC2
Reactome_2022,Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,0.023912596190471078,0.3729226310656799,0,0,12.341145833333334,46.073815829598516,ALG3;MOGS
Reactome_2022,Interleukin-37 Signaling R-HSA-9008059,0.023912596190471078,0.3729226310656799,0,0,12.341145833333334,46.073815829598516,SIGIRR;PTPN7
Reactome_2022,Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,0.02111625805372388,0.3729226310656799,0,0,6.186928104575164,23.867386862242792,COL6A2;PCOLCE;COL9A2
Reactome_2022,SARS-CoV-1 Infection R-HSA-9678108,0.02111625805372388,0.3729226310656799,0,0,6.186928104575164,23.867386862242792,PARP4;PRKCSH;MOGS
Reactome_2022,Golgi Associated Vesicle Biogenesis R-HSA-432722,0.02111625805372388,0.3729226310656799,0,0,6.186928104575164,23.867386862242792,GAK;RAB5C;VAMP2
Reactome_2022,SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955,0.023912596190471078,0.3729226310656799,0,0,12.341145833333334,46.073815829598516,PIP5K1C;TLN1
Reactome_2022,Uptake And Actions Of Bacterial Toxins R-HSA-5339562,0.02111625805372388,0.3729226310656799,0,0,6.186928104575164,23.867386862242792,SV2A;EEF2;VAMP2
Reactome_2022,Ephrin Signaling R-HSA-3928664,0.023912596190471078,0.3729226310656799,0,0,12.341145833333334,46.073815829598516,EPHB6;PKN1
Reactome_2022,mRNA Splicing - Major Pathway R-HSA-72163,0.026089476562167715,0.3846314250690711,0,0,2.6170517928286854,9.54235507465217,SF3B4;SF3A1;SF3A2;HNRNPUL1;PCBP1;RBM42;PRPF8
Reactome_2022,TBC/RABGAPs R-HSA-8854214,0.02642505973756977,0.3846314250690711,0,0,5.567058823529412,20.227588054715312,RAB5C;TBC1D17;TBC1D10B
Reactome_2022,RHO GTPases Activate PKNs R-HSA-5625740,0.02642505973756977,0.3846314250690711,0,0,5.567058823529412,20.227588054715312,YWHAE;PKN1;RHOB
Reactome_2022,PD-1 Signaling R-HSA-389948,0.03465993596448654,0.39828522906559094,0,0,9.25390625,31.11321377047951,CD4;CD3E
Reactome_2022,mRNA Splicing R-HSA-72172,0.030873292942143686,0.39828522906559094,0,0,2.5153233220962306,8.747951864043857,SF3B4;SF3A1;SF3A2;HNRNPUL1;PCBP1;RBM42;PRPF8
Reactome_2022,Metabolism Of Lipids R-HSA-556833,0.03363714556011661,0.39828522906559094,0,0,1.7461424544976831,5.923132251216641,SLC25A1;PRKCSH;MID1IP1;DHCR24;MED15;PLD3;PLA2G15;PITPNM1;CPTP;SCAP;CPNE3;PNPLA6;PIP5K1C;ESYT1;SBF1;PNPLA2
Reactome_2022,Ion Transport By P-type ATPases R-HSA-936837,0.032378291072257044,0.39828522906559094,0,0,5.059893048128342,17.356784700012597,ATP2A3;FXYD7;ATP13A2
Reactome_2022,RAC1 GTPase Cycle R-HSA-9013149,0.03233637956053785,0.39828522906559094,0,0,2.729965156794425,9.368045731782477,FMNL1;PRKCSH;MYO9B;ESYT1;PKN1;DEF6
Reactome_2022,CDC42 GTPase Cycle R-HSA-9013148,0.02869610589873574,0.39828522906559094,0,0,3.2118031893144336,11.405093367505241,FMNL1;PRKCSH;MYO9B;PKN1;DEF6
Reactome_2022,Citric Acid Cycle (TCA Cycle) R-HSA-71403,0.03465993596448654,0.39828522906559094,0,0,9.25390625,31.11321377047951,CS;OGDH
Reactome_2022,Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427,0.03465993596448654,0.39828522906559094,0,0,9.25390625,31.11321377047951,CD4;CD3E
Reactome_2022,Semaphorin Interactions R-HSA-373755,0.02824131762907854,0.39828522906559094,0,0,3.9146290924160794,13.96336143805565,PIP5K1C;PKN1;TLN1;RHOB
Reactome_2022,Extracellular Matrix Organization R-HSA-1474244,0.030016095791735996,0.39828522906559094,0,0,2.2190868738110336,7.780166322808633,CAPNS1;COL6A2;PCOLCE;ITGA5;COL9A2;LTBP3;CTSD;CAPN15;PLEC
Reactome_2022,Cell-extracellular Matrix Interactions R-HSA-446353,0.03465993596448654,0.39828522906559094,0,0,9.25390625,31.11321377047951,TESK1;FLNA
Reactome_2022,Hemostasis R-HSA-109582,0.029567520937213203,0.39828522906559094,0,0,1.7781234807972777,6.260912866632081,LGALS3BP;CD74;DGKA;STXBP2;ATP2A3;CTSW;GTPBP2;DGKZ;GNAI2;RHOB;DOK2;FLNA;CEACAM21;ITGA5;PFN1;TLN1
Reactome_2022,Muscle Contraction R-HSA-397014,0.03542042612254007,0.4000065363838577,0,0,2.6643990929705215,8.900336222133344,TPM2;ANXA6;ATP2A3;FXYD7;PKN1;TLN1
Reactome_2022,RHOF GTPase Cycle R-HSA-9035034,0.03896851862103403,0.43261660503012356,0,0,4.637254901960785,15.04789759947484,MYO9B;RHOF;ESYT1
Reactome_2022,RHOA GTPase Cycle R-HSA-8980692,0.03969833905126316,0.43337353464295614,0,0,2.9088438735177866,9.385227475739157,PRKCSH;STX5;MYO9B;PKN1;DEF6
MSigDB_Hallmark_2020,Myc Targets V1,0.1007421567544558,0.4359432801079576,0,0,1.7744761904761905,4.072761657485687,YWHAE;SF3A1;TRIM28;PCBP1;POLD2;PSMD1;MCM5;RRP9
MSigDB_Hallmark_2020,Oxidative Phosphorylation,0.11566166801194264,0.4359432801079576,0,0,1.712183908045977,3.6933279454711103,CS;BCKDHA;GPI;OXA1L;POR;OGDH;TCIRG1;NDUFV1
MSigDB_Hallmark_2020,Apoptosis,0.1229621110468682,0.4359432801079576,0,0,1.7592333369225799,3.6871402268937614,GSTM1;HMOX1;HSPB1;ENO2;SPTAN1;CDC25B;RHOB
MSigDB_Hallmark_2020,p53 Pathway,0.05600611585648385,0.4359432801079576,0,0,2.0466849315068494,5.899148480803449,CCND3;DGKA;RHBDF2;HMOX1;UPP1;RALGDS;CTSD;DEF6
MSigDB_Hallmark_2020,Apical Junction,0.10627130814788052,0.4359432801079576,0,0,2.110132950053899,4.730411523967239,MAP4K2;ZYX;RHOF;PFN1;GNAI2
MSigDB_Hallmark_2020,Myc Targets V2,0.11248053661293583,0.4359432801079576,0,0,2.7776470588235296,6.069089605093202,NOP2;MCM5;RRP9
MSigDB_Hallmark_2020,Apical Surface,0.12455522288798788,0.4359432801079576,0,0,3.696875,7.700613191045198,HSPB1;IL2RG
MSigDB_Hallmark_2020,Adipogenesis,0.06351101255281619,0.4359432801079576,0,0,2.1051278755943965,5.8028733246443736,CS;SLC25A1;BCKDHA;POR;UCP2;ESYT1;PEX14
GO_Biological_Process_2023,Signal Release From Synapse (GO:0099643),0.0011361432752028356,0.4519009877119279,0,0,12.430446194225722,84.2798651906806,SNPH;STXBP2;PIP5K1C;VAMP2
GO_Biological_Process_2023,Positive Regulation Of Viral Life Cycle (GO:1903902),0.0011361432752028356,0.4519009877119279,0,0,12.430446194225722,84.2798651906806,CD74;CD4;VPS37B;LGALS9
MSigDB_Hallmark_2020,Myogenesis,0.1438123655476264,0.4646245656154083,0,0,1.7683295540438397,3.429225742217795,VIPR1;TPM2;COL6A2;LSP1;SPTAN1;PDLIM7
Reactome_2022,RMTs Methylate Histone Arginines R-HSA-3214858,0.04689564198004144,0.4725637768758022,0,0,7.4015625,22.64752690262655,SMARCB1;PRMT7
Reactome_2022,HIV Life Cycle R-HSA-162587,0.045783389011000285,0.4725637768758022,0,0,2.4851851851851854,7.6638984187680474,CD4;ERCC2;BANF1;TAF6;VPS37B;GTF2H4
Reactome_2022,Branched-chain Amino Acid Catabolism R-HSA-70895,0.04689564198004144,0.4725637768758022,0,0,7.4015625,22.64752690262655,BCKDHA;BCKDK
Reactome_2022,Early Phase Of HIV Life Cycle R-HSA-162594,0.04689564198004144,0.4725637768758022,0,0,7.4015625,22.64752690262655,CD4;BANF1
Reactome_2022,Deadenylation Of mRNA R-HSA-429947,0.04689564198004144,0.4725637768758022,0,0,7.4015625,22.64752690262655,CNOT1;CNOT3
MSigDB_Hallmark_2020,Reactive Oxygen Species Pathway,0.16042708930479307,0.4812812679143792,0,0,2.312745098039216,4.23212859245053,SBNO2;ERCC2;LSP1
GO_Biological_Process_2023,Ruffle Organization (GO:0031529),0.006266428069028464,0.48273116552851725,0,0,11.145882352941177,56.538031849294406,CSF1R;ARFIP2;CORO1B
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),0.005500562911700296,0.48273116552851725,0,0,5.186649099692578,26.985641726988206,GPI;BCAS3;ZNF580;HSPB1;RHOB
GO_Biological_Process_2023,Golgi Organization (GO:0007030),0.004402278503799536,0.48273116552851725,0,0,4.492380952380953,24.374010480014384,GAK;BCAS3;VPS51;TRAPPC12;MYO18A;STX5
GO_Biological_Process_2023,Regulation Of Actin Nucleation (GO:0051125),0.004070730146302527,0.48273116552851725,0,0,13.935294117647059,76.69892374427197,RNH1;ARFIP2;CORO1B
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),0.004070730146302527,0.48273116552851725,0,0,13.935294117647059,76.69892374427197,CSF1R;BCAS3;RNH1
GO_Biological_Process_2023,Cytosolic Transport (GO:0016482),0.003707202387992969,0.48273116552851725,0,0,4.680555555555555,26.199305627304838,GAK;VPS51;STX5;CORO7;TBC1D17;TBC1D10B
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),0.0036198176627131942,0.48273116552851725,0,0,5.837450592885376,32.81424562032757,CSF1R;SLC9A3R1;CD74;LTK;CD4
GO_Biological_Process_2023,Diacylglycerol Biosynthetic Process (GO:0006651),0.0026527260405426203,0.48273116552851725,0,0,inf,inf,PLA2G15;PNPLA2
GO_Biological_Process_2023,Regulation Of Viral Entry Into Host Cell (GO:0046596),0.011940621801276032,0.48273116552851725,0,0,5.318335208098987,23.54857300582207,CD74;CD4;LGALS9;LY6E
GO_Biological_Process_2023,Vacuolar Transport (GO:0007034),0.009671787191821104,0.48273116552851725,0,0,5.728649303452453,26.572581362105886,AP1G2;VPS51;ATP13A2;VPS37B
GO_Biological_Process_2023,Regulation Of Protein Localization (GO:0032880),0.0422857665733321,0.48273116552851725,0,0,3.378668575518969,10.687758310309318,TESK1;ATP13A2;CTSD;RAB11B
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),0.042832410416802594,0.48273116552851725,0,0,1.7970588235294118,5.661562318983898,MAP4K1;EPHB6;GPI;CSF1R;MAP4K2;LTK;CDC25B;BCKDK;RPS6KA4;ZAP70;ATP13A2;TAF6;PKN1
GO_Biological_Process_2023,Regulation Of T Cell Differentiation (GO:0045580),0.03896851862103403,0.48273116552851725,0,0,4.637254901960785,15.04789759947484,ZAP70;SMARCB1;CLPTM1
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),0.038104406736337804,0.48273116552851725,0,0,1.715251690458302,5.6044568398826256,MAP4K1;EPHB6;GPI;MAP4K2;LTK;PIGT;PARP4;ALG3;CDC25B;BCKDK;RPS6KA4;ZAP70;TAF6;PKN1;PTPN7;SBF1
GO_Biological_Process_2023,Negative Regulation Of Hydrolase Activity (GO:0051346),0.03896851862103403,0.48273116552851725,0,0,4.637254901960785,15.04789759947484,CST3;BCAS3;CST7
GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),0.03896851862103403,0.48273116552851725,0,0,4.637254901960785,15.04789759947484,GPI;UCP2;ENO2
GO_Biological_Process_2023,Establishment Of Epithelial Cell Polarity (GO:0090162),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,SLC9A3R1;MYO18A
GO_Biological_Process_2023,Cortical Actin Cytoskeleton Organization (GO:0030866),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,FMNL1;FHOD1
GO_Biological_Process_2023,Clathrin Coat Assembly (GO:0048268),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,GAK;FCHO1
GO_Biological_Process_2023,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,CD74;LGALS9
GO_Biological_Process_2023,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,CD74;LGALS9
GO_Biological_Process_2023,Polyol Biosynthetic Process (GO:0046173),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,ISYNA1;PPIP5K1
GO_Biological_Process_2023,Xenobiotic Catabolic Process (GO:0042178),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,GSTM2;GSTM1
GO_Biological_Process_2023,Synaptic Vesicle Cycle (GO:0099504),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,PIP5K1C;VAMP2
GO_Biological_Process_2023,Regulation Of Microtubule Depolymerization (GO:0031114),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,MAP1S;MID1IP1
GO_Biological_Process_2023,Establishment Of Chromosome Localization (GO:0051303),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,MAP1S;TRAPPC12
GO_Biological_Process_2023,Cell-Substrate Junction Assembly (GO:0007044),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,TRIP6;PLEC
GO_Biological_Process_2023,Carboxylic Acid Catabolic Process (GO:0046395),0.03465993596448654,0.48273116552851725,0,0,9.25390625,31.11321377047951,BCKDK;RENBP
GO_Biological_Process_2023,Regulation Of Protein Transport (GO:0051223),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,RHBDF2;ATP13A2
GO_Biological_Process_2023,Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,SLC9A3R1;HGS
GO_Biological_Process_2023,Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,YWHAE;VAMP2
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential (GO:0086001),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,YWHAE;ATP1A1
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,PIEZO1;CD3E
GO_Biological_Process_2023,Regulation Of Bone Resorption (GO:0045124),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,CSF1R;SLC4A2
GO_Biological_Process_2023,Regulation Of Actin Filament Bundle Assembly (GO:0032231),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,FHOD1;PFN1
GO_Biological_Process_2023,Regulation Of Leukocyte Activation (GO:0002694),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,CD74;MYO18A
GO_Biological_Process_2023,Proteolysis (GO:0006508),0.0464889992585942,0.48273116552851725,0,0,2.0288866308607925,6.225718908747002,CAPNS1;CTRL;CTSW;PCOLCE;PCSK7;APEH;PEPD;CTSD;CAPN15
GO_Biological_Process_2023,Regulated Exocytosis (GO:0045055),0.04618365351799126,0.48273116552851725,0,0,4.279638009049774,13.160440506610131,PIP5K1C;VAMP2;RAB11B
GO_Biological_Process_2023,Proton Transmembrane Transport (GO:1902600),0.04618365351799126,0.48273116552851725,0,0,4.279638009049774,13.160440506610131,UCP2;TCIRG1;ATP1A1
GO_Biological_Process_2023,post-Golgi Vesicle-Mediated Transport (GO:0006892),0.04618365351799126,0.48273116552851725,0,0,4.279638009049774,13.160440506610131,AP1G2;CCDC22;CORO7
GO_Biological_Process_2023,Homotypic Cell-Cell Adhesion (GO:0034109),0.04618365351799126,0.48273116552851725,0,0,4.279638009049774,13.160440506610131,HSPB1;FLNA;TLN1
GO_Biological_Process_2023,Regulation Of Intracellular Protein Transport (GO:0033157),0.04618365351799126,0.48273116552851725,0,0,4.279638009049774,13.160440506610131,BCAS3;ATP13A2;VAMP2
GO_Biological_Process_2023,Organelle Organization (GO:0006996),0.04567042339327701,0.48273116552851725,0,0,1.9514448924731183,6.0227529211526045,CENPT;GAK;SLC9A3R1;BCAS3;VPS51;CFL1;MYO18A;TRAPPC12;SH3BGRL3;PEX14
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),0.04383094914541193,0.48273116552851725,0,0,2.0540699382897443,6.42392936124742,CD74;CD4;CANT1;HMOX1;FLNA;HSPB1;LGALS9;CCDC22;MAP3K14
GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),0.0432427757981272,0.48273116552851725,0,0,1.9724108658743633,6.1951947825776355,RAB5C;AP1G2;VPS51;MGRN1;HGS;STXBP2;TNFAIP2;STX5;VAMP2;RHOB
GO_Biological_Process_2023,Regulation Of Enamel Mineralization (GO:0070173),0.05159978380487482,0.48273116552851725,0,0,inf,inf,SLC4A2
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),0.050436350540389356,0.48273116552851725,0,0,1.7093889716840536,5.106018572389415,MAP4K1;CD74;CANT1;SLC9A3R1;CD4;DOK2;TRIP6;FLNA;HMOX1;LGALS9;CCDC22;CORO7;MAP3K14;HLA-DRB1
GO_Biological_Process_2023,mRNA Processing (GO:0006397),0.049615587191934464,0.48273116552851725,0,0,2.43064182194617,7.30031175550095,SF3B4;SF3A1;SF3A2;RBM42;DDX41;PRPF8
GO_Biological_Process_2023,Nuclear Chromosome Segregation (GO:0098813),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,MAP1S;TRAPPC12
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,YWHAE;GSTM2
GO_Biological_Process_2023,Mitochondrial Calcium Ion Homeostasis (GO:0051560),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,ANXA6;MICU1
GO_Biological_Process_2023,Regulation Of T Cell Differentiation In Thymus (GO:0033081),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,TESPA1;CLPTM1
GO_Biological_Process_2023,Protein Targeting To Vacuole (GO:0006623),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,HGS;VPS37B
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,PIEZO1;CD3E
GO_Biological_Process_2023,Organelle Transport Along Microtubule (GO:0072384),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,MAP1S;PEX14
GO_Biological_Process_2023,Organelle Membrane Fusion (GO:0090174),0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,STX5;VAMP2
GO_Biological_Process_2023,"Wound Healing, Spreading Of Cells (GO:0044319)",0.04689564198004144,0.48273116552851725,0,0,7.4015625,22.64752690262655,FLNA;ITGA5
GO_Biological_Process_2023,Negative Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900226),0.05159978380487482,0.48273116552851725,0,0,inf,inf,CPTP
